dataset_id,table_id
statista,top_10_apps_gp_dau_overall20220430
statista,top_10_apps_gp_dau_overall20220531
statista,top_10_apps_gp_dau_overall20220630
statista,top_10_apps_gp_dau_overall20220731
statista,top_10_apps_gp_dau_overall20220831
statista,top_10_apps_gp_dau_overall20220930
statista,top_10_apps_gp_downloads_category20161231
statista,top_10_apps_gp_downloads_category20170228
statista,top_10_apps_gp_downloads_category20170331
statista,top_10_apps_gp_downloads_category20170430
statista,top_10_apps_gp_downloads_category20170531
statista,top_10_apps_gp_downloads_category20170630
statista,top_10_apps_gp_downloads_category20170731
statista,top_10_apps_gp_downloads_category20170831
statista,top_10_apps_gp_downloads_category20170930
statista,top_10_apps_gp_downloads_category20171031
statista,top_10_apps_gp_downloads_category20171130
statista,top_10_apps_gp_downloads_category20171205
statista,top_10_apps_gp_downloads_category20171231
statista,top_10_apps_gp_downloads_category20180131
statista,top_10_apps_gp_downloads_category20180228
statista,top_10_apps_gp_downloads_category20180331
statista,top_10_apps_gp_downloads_category20180430
statista,top_10_apps_gp_downloads_category20180531
statista,top_10_apps_gp_downloads_category20180630
statista,top_10_apps_gp_downloads_category20180731
statista,top_10_apps_gp_downloads_category20180831
statista,top_10_apps_gp_downloads_category20180930
statista,top_10_apps_gp_downloads_category20181031
statista,top_10_apps_gp_downloads_category20181130
statista,top_10_apps_gp_downloads_category20181231
statista,top_10_apps_gp_downloads_category20190131
statista,top_10_apps_gp_downloads_category20190228
statista,top_10_apps_gp_downloads_category20190331
statista,top_10_apps_gp_downloads_category20190430
statista,top_10_apps_gp_downloads_category20190531
statista,top_10_apps_gp_downloads_category20190630
statista,top_10_apps_gp_downloads_category20190731
statista,top_10_apps_gp_downloads_category20190831
statista,top_10_apps_gp_downloads_category20190930
statista,top_10_apps_gp_downloads_category20191031
statista,top_10_apps_gp_downloads_category20191130
statista,top_10_apps_gp_downloads_category20191231
statista,top_10_apps_gp_downloads_category20200131
statista,top_10_apps_gp_downloads_category20200229
